中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.23.254.51,443,198.23.254.51,US,San Jose,中转,8 ms,631 Mbps,80793 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,3 ms,1360 Mbps,174080 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,6 ms,572 Mbps,73216 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,9 ms,156 Mbps,20070 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,20 ms,684 Mbps,87552 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,32 ms,75 Mbps,9654 kB/s
35.230.79.26,443,35.212.201.120,US,Seattle,隧道,32 ms,800 Mbps,102400 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,61 ms,332 Mbps,42598 kB/s
34.82.76.253,443,34.127.99.199,US,Seattle,隧道,27 ms,856 Mbps,109568 kB/s
35.197.23.75,443,35.212.201.120,US,Seattle,隧道,34 ms,848 Mbps,108544 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,128 ms,264 Mbps,33792 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,354 Mbps,45363 kB/s
47.253.152.99,443,47.253.152.99,US,Ashburn,中转,79 ms,19 Mbps,2502 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,169 ms,100 Mbps,12800 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,170 ms,117 Mbps,15052 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,25 ms,13 Mbps,1697 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,157 ms,43 Mbps,5544 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,63 ms,441 Mbps,56524 kB/s
152.67.96.55,443,152.67.96.55,AU,Sydney,中转,174 ms,43 Mbps,5611 kB/s
129.159.241.239,443,2606:f240:f00:46c4:0:e836:4c94:6f34,US,Frankfurt,隧道,163 ms,112 Mbps,14438 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,170 ms,119 Mbps,15257 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,181 ms,3 Mbps,407 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,169 ms,122 Mbps,15667 kB/s
47.253.192.14,443,47.253.192.14,US,Ashburn,中转,77 ms,25 Mbps,3251 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,78 ms,400 Mbps,51200 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,42 ms,312 Mbps,40038 kB/s
64.110.79.188,443,64.110.79.188,KR,Seoul,中转,144 ms,124 Mbps,15974 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,149 ms,153 Mbps,19660 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,166 ms,122 Mbps,15667 kB/s
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,144 ms,41 Mbps,5341 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,28 ms,1 Mbps,183 kB/s
141.147.185.63,443,141.147.185.63,JP,Tokyo,中转,156 ms,37 Mbps,4780 kB/s
141.144.199.182,443,2a0b:21c0:100a:1fa:0:5580:63:4f23,DE,Frankfurt,隧道,183 ms,120 Mbps,15462 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,183 ms,74 Mbps,9576 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,65 ms,49 Mbps,6294 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,92 ms,7 Mbps,938 kB/s
