中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,28 ms,328 Mbps,41984 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,29 ms,204 Mbps,26214 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,58 ms,1384 Mbps,177152 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,37 ms,1040 Mbps,133120 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,28 ms,232 Mbps,29798 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,52 ms,441 Mbps,56524 kB/s
129.146.7.98,443,2a09:bac5:60ef:1846::26b:8a,US,Los Angeles,隧道,17 ms,69 Mbps,8927 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,29 ms,41 Mbps,5309 kB/s
35.197.23.75,443,35.233.216.70,US,Seattle,隧道,34 ms,762 Mbps,97587 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,33 ms,681 Mbps,87244 kB/s
150.136.240.243,443,150.136.240.243,US,Newark,中转,67 ms,172 Mbps,22118 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,116 ms,615 Mbps,78745 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,17 ms,1184 Mbps,151552 kB/s
130.162.250.180,443,2603:c020:8014:a8ee:cad4:eb37:5749:cafa,DE,Frankfurt,隧道,157 ms,61 Mbps,7830 kB/s
132.145.152.194,443,132.145.152.194,US,Newark,中转,73 ms,115 Mbps,14745 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,42 ms,597 Mbps,76492 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,41 ms,1568 Mbps,200704 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,159 ms,90 Mbps,11571 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,23 ms,848 Mbps,108544 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,60 ms,360 Mbps,46080 kB/s
152.70.88.98,443,2a09:bac5:4754:1482::20b:3f,KR,Seoul,隧道,130 ms,40 Mbps,5180 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,151 ms,54 Mbps,6953 kB/s
150.230.34.116,443,104.28.201.73,US,San Jose,隧道,68 ms,332 Mbps,42598 kB/s
35.230.79.26,443,35.233.216.70,US,Seattle,隧道,31 ms,794 Mbps,101683 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,61 ms,235 Mbps,30105 kB/s
34.82.76.253,443,35.233.242.94,US,Seattle,隧道,21 ms,666 Mbps,85299 kB/s
129.159.37.229,443,129.159.37.229,US,San Jose,中转,7 ms,80 Mbps,10240 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,147 ms,80 Mbps,10342 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,131 ms,37 Mbps,4815 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,22 ms,392 Mbps,50278 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,82 ms,326 Mbps,41779 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:100,KR,Seoul,隧道,131 ms,118 Mbps,15155 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,153 ms,28 Mbps,3670 kB/s
140.83.61.244,443,140.83.61.244,JP,Osaka,中转,153 ms,34 Mbps,4438 kB/s
47.89.182.61,443,47.251.149.51,US,San Jose,隧道,65 ms,3 Mbps,407 kB/s
144.21.38.56,443,2a0b:21c0:1007:1c8:0:3272:7456:598e,DE,Frankfurt,隧道,156 ms,112 Mbps,14336 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,210 ms,108 Mbps,13824 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,159 ms,103 Mbps,13209 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,141 ms,119 Mbps,15257 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,162 ms,118 Mbps,15155 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,131 ms,139 Mbps,17817 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,208 ms,129 Mbps,16588 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,170 ms,3 Mbps,448 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,154 ms,18 Mbps,2355 kB/s
140.238.23.148,443,140.238.23.148,KR,Seoul,中转,130 ms,3 Mbps,478 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,133 ms,70 Mbps,8974 kB/s
140.238.82.21,443,2a0b:21c0:100a:1b4:0:5:1272:a169,DE,Frankfurt,隧道,154 ms,68 Mbps,8747 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,153 ms,46 Mbps,5911 kB/s
141.147.161.162,443,2602:ffe4:407:20da:0:31c0:f63a:e768,SG,Singapore,隧道,196 ms,76 Mbps,9795 kB/s
130.61.222.184,443,130.61.222.184,DE,Frankfurt,中转,156 ms,94 Mbps,12083 kB/s
141.147.88.252,443,2a0b:21c0:100a:1b5:0:e1ea:b72c:39d5,DE,Frankfurt,隧道,359 ms,105 Mbps,13516 kB/s
