中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,,Los Angeles,中转,0 ms,155 Mbps,19865 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,56 ms,398 Mbps,50995 kB/s
192.9.138.241,443,192.9.138.241,1104 Mbps,141312 kB/s
192.9.138.241,,,隧道,0 ms,null Mbps,null kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,60 ms,115 Mbps,14745 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,18 ms,920 Mbps,117760 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,17 ms,34 Mbps,4352 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,37 ms,92 Mbps,11878 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,110 ms,182 Mbps,23347 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,22 ms,672 Mbps,86016 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,77 ms,541 Mbps,69324 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,19 ms,1104 Mbps,141312 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,61 ms,380 Mbps,48742 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,88 ms,524 Mbps,67174 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,91 ms,193 Mbps,24780 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,164 ms,44 Mbps,5737 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,37 ms,432 Mbps,55296 kB/s
158.180.89.73,443,2603:c024:e:6666::8888,KR,Seoul,隧道,137 ms,136 Mbps,17408 kB/s
192.9.158.188,443,2a09:bac1:76c0:1cf0::1d3:1c,US,San Jose,隧道,18 ms,175 Mbps,22425 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,56 ms,348 Mbps,44544 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,147 ms,115 Mbps,14745 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,142 ms,12 Mbps,1594 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,72 ms,54 Mbps,6946 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,46 ms,536 Mbps,68608 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,45 ms,629 Mbps,80588 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,38 ms,539 Mbps,69017 kB/s
140.238.23.148,443,2a09:bac1:3f00:90::299:53,KR,Seoul,隧道,138 ms,30 Mbps,3848 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,83 ms,1048 Mbps,134144 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,29 ms,2 Mbps,316 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,59 ms,51 Mbps,6577 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,140 ms,116 Mbps,14950 kB/s
146.56.161.229,443,146.56.161.229,,colo.txt:Seoul,中转,0 ms,116 Mbps,14848 kB/s
47.90.141.204,443,91.149.239.252,US,Los Angeles,隧道,58 ms,28 Mbps,3594 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,69 ms,42 Mbps,5439 kB/s
130.61.23.77,443,130.61.23.77,,colo.txt:Frankfurt,中转,0 ms,142 Mbps,18227 kB/s
193.122.101.195,443,193.122.101.195,KR,Seoul,中转,148 ms,143 Mbps,18329 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,180 ms,43 Mbps,5597 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,134 ms,127 Mbps,16281 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,179 ms,0 Mbps,103 kB/s
129.154.50.220,443,129.154.50.220,120 Mbps,15462 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,151 ms,125 Mbps,16076 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,145 ms,116 Mbps,14950 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,145 ms,129 Mbps,16588 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,150 ms,114 Mbps,14643 kB/s
152.70.181.193,443,2a0b:21c0:1007:c9:0:a30d:15c5:bbe,DE,Frankfurt,隧道,147 ms,119 Mbps,15257 kB/s
130.162.228.90,443,130.162.228.90,DE,Frankfurt,中转,156 ms,41 Mbps,5258 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,191 ms,2 Mbps,303 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,49 ms,52 Mbps,6778 kB/s
152.70.248.96,443,2a09:bac1:3f20:90::22:110,KR,Seoul,隧道,142 ms,2 Mbps,279 kB/s
158.178.238.239,443,104.28.222.43,SG,Singapore,隧道,174 ms,37 Mbps,4821 kB/s
168.138.215.251,443,168.138.215.251,JP,Tokyo,中转,170 ms,22 Mbps,2820 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,125 ms,453 Mbps,58060 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,164 ms,50 Mbps,6475 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,137 ms,123 Mbps,15769 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,206 ms,40 Mbps,5133 kB/s
146.56.41.215,443,146.56.41.215,KR,Seoul,中转,133 ms,128 Mbps,16486 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,133 ms,42 Mbps,5481 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,152 ms,126 Mbps,16179 kB/s
8.219.80.184,443,8.219.80.184,SG,Singapore,中转,274 ms,35 Mbps,4539 kB/s
152.69.171.12,443,152.69.171.12,AU,Sydney,中转,156 ms,34 Mbps,4444 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,133 ms,12 Mbps,1628 kB/s
130.61.170.78,443,130.61.170.78,DE,Frankfurt,中转,145 ms,64 Mbps,8199 kB/s
140.238.18.74,443,140.238.18.74,KR,Seoul,中转,139 ms,39 Mbps,5040 kB/s
144.22.252.124,443,144.22.252.124,BR,S
