中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.138.241,443,192.9.138.241,US,1624 Mbps,207872 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,6 ms,692 Mbps,88678 kB/s
35.197.23.75,443,35.212.224.237,US,Seattle,隧道,36 ms,1008 Mbps,129024 kB/s
35.230.79.26,443,35.212.224.237,US,Seattle,隧道,32 ms,984 Mbps,125952 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,24 ms,92 Mbps,11776 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,15 ms,2040 Mbps,261120 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,92 ms,38 Mbps,4936 kB/s
154.23.240.232,443,154.23.240.232,US,Los Angeles,中转,29 ms,27 Mbps,3476 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,9 ms,57 Mbps,7371 kB/s
129.146.46.164,443,129.146.46.164,US,368 Mbps,47104 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,65 ms,437 Mbps,56012 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,40 ms,456 Mbps,58368 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,42 ms,960 Mbps,122880 kB/s
138.2.227.164,443,138.2.227.164,US,San Jose,中转,12 ms,904 Mbps,115712 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,134 ms,257 Mbps,32972 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,28 ms,952 Mbps,121856 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,81 ms,427 Mbps,54681 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,55 ms,525 Mbps,67276 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,7 ms,52 Mbps,6673 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,161 ms,128 Mbps,16486 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,75 ms,6 Mbps,860 kB/s
84.235.173.139,443,2606:f240:f00:a683:0:4a7f:ca41:a6e3,US,Frankfurt,隧道,169 ms,103 Mbps,13209 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,68 ms,344 Mbps,44134 kB/s
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,136 ms,42 Mbps,5399 kB/s
