中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
34.82.76.253,443,34.83.158.48,US,Seattle,隧道,22 ms,920 Mbps,117760 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,11 ms,808 Mbps,103424 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,13 ms,1984 Mbps,253952 kB/s
35.230.79.26,443,35.212.227.11,US,Seattle,隧道,25 ms,952 Mbps,121856 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,29 ms,443 Mbps,56729 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,14 ms,1048 Mbps,134144 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,69 ms,315 Mbps,40345 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,60 ms,429 Mbps,54988 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,36 ms,612 Mbps,78438 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,48 ms,341 Mbps,43724 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,148 ms,137 Mbps,17612 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,40 ms,7 Mbps,896 kB/s
35.197.23.75,443,35.212.227.11,US,Seattle,隧道,31 ms,944 Mbps,120832 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,105 ms,45 Mbps,5804 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,21 ms,430 Mbps,55091 kB/s
194.36.24.34,443,2a0f:5707:fa21::1,US,San Jose,隧道,12 ms,1536 Mbps,196608 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,70 ms,2 Mbps,350 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,10 ms,896 Mbps,114688 kB/s
138.2.75.4,443,2603:c024:4512:f299:ad15:4581:5af6:8a,SG,Singapore,隧道,173 ms,88 Mbps,11264 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,161 ms,128 Mbps,16384 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,44 ms,293 Mbps,37580 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,162 ms,164 Mbps,20992 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,130 ms,196 Mbps,25088 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,164 ms,43 Mbps,5514 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,156 ms,101 Mbps,13004 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,82 ms,19 Mbps,2450 kB/s
