中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,28 ms,340 Mbps,43520 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,53 ms,412 Mbps,52838 kB/s
35.230.79.26,443,35.203.190.52,US,Seattle,隧道,51 ms,936 Mbps,119808 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,36 ms,1720 Mbps,220160 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,28 ms,670 Mbps,85811 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,5 ms,720 Mbps,92160 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,68 ms,130 Mbps,16691 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,67 ms,1632 Mbps,208896 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,33 ms,1416 Mbps,181248 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,69 ms,41 Mbps,5305 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,34 ms,655 Mbps,83865 kB/s
192.9.138.241,443,192.9.138.241,1304 Mbps,166912 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,9 ms,1608 Mbps,205824 kB/s
35.197.23.75,443,35.203.190.52,US,Seattle,隧道,52 ms,912 Mbps,116736 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,31 ms,71 Mbps,9201 kB/s
155.248.184.2,443,155.248.184.2,JP,Tokyo,中转,155 ms,44 Mbps,5655 kB/s
132.226.31.178,443,2a09:bac1:76c0:e18::1bd:d7,US,Los Angeles,隧道,20 ms,43 Mbps,5624 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,61 ms,59 Mbps,7641 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,42 ms,30 Mbps,3919 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,105 ms,201 Mbps,25804 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,88 ms,335 Mbps,42905 kB/s
8.210.92.27,443,8.210.92.27,HK,Hong Kong,中转,147 ms,0 Mbps,35 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,94 ms,44 Mbps,5659 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,72 ms,319 Mbps,40857 kB/s
