中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.18.134.231,443,192.18.134.231,US,San Jose,中转,26 ms,324 Mbps,41574 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,21 ms,632 Mbps,80998 kB/s
35.197.23.75,443,35.185.254.49,US,Seattle,隧道,21 ms,451 Mbps,57753 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,37 ms,1552 Mbps,198656 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,57 ms,62 Mbps,7992 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,5 ms,1200 Mbps,153600 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,15 ms,1392 Mbps,178176 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,57 ms,724 Mbps,92774 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,53 ms,380 Mbps,48742 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,34 ms,1512 Mbps,193536 kB/s
132.226.31.178,443,2a09:bac1:76c0:e18::1bd:fb,US,Los Angeles,隧道,21 ms,58 Mbps,7471 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,73 ms,32 Mbps,4133 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,23 ms,53 Mbps,6808 kB/s
35.230.79.26,443,35.185.254.49,US,Seattle,隧道,23 ms,872 Mbps,111616 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,77 ms,75 Mbps,9674 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,72 ms,307 Mbps,39321 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,106 ms,2 Mbps,347 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,108 ms,106 Mbps,13619 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:100,KR,Seoul,隧道,131 ms,104 Mbps,13312 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,73 ms,287 Mbps,36761 kB/s
