中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,27 ms,296 Mbps,37888 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,15 ms,2088 Mbps,267264 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,83 ms,1736 Mbps,222208 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,4 ms,611 Mbps,78233 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,29 ms,1312 Mbps,167936 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,62 ms,670 Mbps,85811 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,25 ms,1168 Mbps,149504 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,25 ms,650 Mbps,83251 kB/s
35.197.23.75,443,34.168.20.69,US,Seattle,隧道,25 ms,888 Mbps,113664 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,,colo.txt:Los Angeles,隧道,0 ms,23 Mbps,3011 kB/s
129.159.37.229,443,129.159.37.229,US,San Jose,中转,17 ms,74 Mbps,9533 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,61 ms,369 Mbps,47308 kB/s
35.230.79.26,443,34.168.20.69,US,Seattle,隧道,59 ms,880 Mbps,112640 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,61 ms,700 Mbps,89600 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,42 ms,1592 Mbps,203776 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,81 ms,324 Mbps,41472 kB/s
34.82.76.253,443,34.19.48.92,US,Seattle,隧道,61 ms,944 Mbps,120832 kB/s
192.9.158.188,443,2a09:bac5:6443:1232::1d0:aa,US,San Jose,隧道,31 ms,227 Mbps,29081 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,6 ms,213 Mbps,27340 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,182 ms,83 Mbps,10649 kB/s
192.9.237.203,443,192.9.237.203,US,San Jose,中转,10 ms,94 Mbps,12083 kB/s
131.186.28.236,443,131.186.28.236,KR,Seoul,中转,130 ms,46 Mbps,5990 kB/s
132.226.31.178,443,2a09:bac5:60ee:1173::1bd:e9,US,Los Angeles,隧道,86 ms,61 Mbps,7812 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,158 ms,112 Mbps,14336 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,109 ms,45 Mbps,5778 kB/s
