中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,43 ms,708 Mbps,90624 kB/s
158.178.149.159,443,2606:f240:f00:eaf1:0:a376:d091:a423,US,Frankfurt,隧道,117 ms,238 Mbps,30515 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,95 ms,289 Mbps,37068 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,29 ms,636 Mbps,81510 kB/s
35.197.23.75,443,35.212.251.233,US,Seattle,隧道,81 ms,367 Mbps,47001 kB/s
143.47.189.109,443,2a0b:21c0:1007:1ca:0:dfb0:e5cc:7bc1,DE,Frankfurt,隧道,92 ms,241 Mbps,30924 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,102 ms,276 Mbps,35328 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,92 ms,234 Mbps,30003 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,98 ms,216 Mbps,27648 kB/s
144.24.186.83,443,2a0b:21c0:100a:1b2:0:8030:d22:d553,DE,Frankfurt,隧道,105 ms,204 Mbps,26112 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,52 ms,67 Mbps,8637 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,99 ms,264 Mbps,33894 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,75 ms,376 Mbps,48128 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,96 ms,328 Mbps,41984 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,26 ms,543 Mbps,69529 kB/s
130.61.23.77,443,130.61.23.77,239 Mbps,30617 kB/s
34.82.76.253,443,34.83.158.48,US,Seattle,隧道,77 ms,364 Mbps,46694 kB/s
141.144.199.222,443,2a0b:21c0:100a:1b1:0:9656:b696:7119,DE,Frankfurt,隧道,96 ms,254 Mbps,32563 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,73 ms,41 Mbps,5281 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,102 ms,248 Mbps,31744 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,94 ms,27 Mbps,3566 kB/s
35.230.79.26,443,35.212.251.233,US,Seattle,隧道,76 ms,383 Mbps,49049 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,98 ms,40 Mbps,5180 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,102 ms,220 Mbps,28262 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,102 ms,287 Mbps,36761 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,101 ms,2 Mbps,370 kB/s
158.180.92.59,443,158.180.92.59,KR,Seoul,中转,181 ms,75 Mbps,9690 kB/s
138.2.141.3,443,2606:f240:f00:2be4:0:aed0:c76a:4d34,US,Frankfurt,隧道,114 ms,208 Mbps,26726 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,82 ms,247 Mbps,31641 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,116 ms,146 Mbps,18739 kB/s
194.36.24.34,443,2a0f:5707:fa21::1,US,San Jose,隧道,77 ms,432 Mbps,55398 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,40 ms,61 Mbps,7928 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,92 ms,51 Mbps,6651 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,79 ms,290 Mbps,37171 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,28 ms,116 Mbps,14950 kB/s
138.2.144.1,443,2606:f240:f00:46c4:0:7292:7b3a:4b14,US,Frankfurt,隧道,102 ms,254 Mbps,32563 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,206 ms,96 Mbps,12288 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,65 ms,432 Mbps,55398 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,143 ms,192 Mbps,24576 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,15 ms,61 Mbps,7841 kB/s
