中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,35 ms,78 Mbps,10035 kB/s
47.253.152.99,443,47.253.152.99,US,Ashburn,中转,30 ms,515 Mbps,65945 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,80 ms,153 Mbps,19660 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,27 ms,1104 Mbps,141312 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,51 ms,516 Mbps,66150 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,28 ms,656 Mbps,84070 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,64 ms,559 Mbps,71577 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,60 ms,358 Mbps,45875 kB/s
47.253.192.14,443,47.253.192.14,US,Ashburn,中转,20 ms,337 Mbps,43212 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,17 ms,64 Mbps,8248 kB/s
194.36.24.34,443,2a0f:5707:fa21::1,US,San Jose,隧道,54 ms,540 Mbps,69120 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,104 ms,204 Mbps,26112 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,53 ms,404 Mbps,51814 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,72 ms,437 Mbps,56012 kB/s
35.230.79.26,443,35.212.251.233,US,Seattle,隧道,65 ms,508 Mbps,65126 kB/s
35.197.23.75,443,35.212.251.233,US,Seattle,隧道,52 ms,500 Mbps,64000 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,23 ms,798 Mbps,102195 kB/s
158.101.210.248,443,2606:f240:f00:dd8d:0:9e2d:5e0d:8589,US,Frankfurt,隧道,141 ms,107 Mbps,13721 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,25 ms,1 Mbps,133 kB/s
141.144.203.177,443,2a0b:21c0:1007:1ca:0:5cbe:f488:ae28,DE,Frankfurt,隧道,111 ms,172 Mbps,22016 kB/s
47.253.161.22,443,47.253.161.22,US,Ashburn,中转,31 ms,314 Mbps,40243 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,75 ms,28 Mbps,3694 kB/s
129.153.116.130,443,129.153.116.130,US,Los Angeles,中转,67 ms,47 Mbps,6035 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,111 ms,178 Mbps,22835 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,33 ms,62 Mbps,8057 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,111 ms,184 Mbps,23654 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,74 ms,48 Mbps,6177 kB/s
47.90.141.204,443,91.149.239.64,US,Los Angeles,隧道,26 ms,16 Mbps,2060 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,67 ms,479 Mbps,61337 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,138 ms,247 Mbps,31641 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,152 ms,300 Mbps,38400 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,195 ms,100 Mbps,12800 kB/s
141.147.67.4,443,2a0b:21c0:1007:c9:0:fa32:bd8d:e16c,DE,Frankfurt,隧道,131 ms,204 Mbps,26112 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,122 ms,204 Mbps,26214 kB/s
