中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,42 ms,342 Mbps,43827 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,21 ms,59 Mbps,7657 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,61 ms,317 Mbps,40652 kB/s
192.9.138.241,443,192.9.138.241,,colo.txt:San Jose,中转,0 ms,1696 Mbps,217088 kB/s
129.146.168.102,443,104.28.205.111,US,Los Angeles,隧道,31 ms,62 Mbps,7982 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,53 ms,407 Mbps,52121 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,18 ms,16 Mbps,2123 kB/s
129.80.222.224,443,129.80.222.224,US,Ashburn,中转,107 ms,236 Mbps,30208 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,112 ms,654 Mbps,83763 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,105 ms,185 Mbps,23756 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,16 ms,681 Mbps,87244 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,23 ms,912 Mbps,116736 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,29 ms,864 Mbps,110592 kB/s
47.88.24.237,443,47.88.24.237,US,San Jose,中转,64 ms,11 Mbps,1419 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,7 ms,10 Mbps,1327 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,22 ms,904 Mbps,115712 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,93 ms,1616 Mbps,206848 kB/s
140.238.212.95,443,140.238.212.95,CH,Zurich,中转,166 ms,43 Mbps,5546 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,73 ms,46 Mbps,5923 kB/s
64.110.79.188,443,64.110.79.188,KR,Seoul,中转,134 ms,148 Mbps,19046 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,158 ms,5 Mbps,688 kB/s
8.219.49.195,443,8.222.210.246,SG,Singapore,隧道,170 ms,43 Mbps,5590 kB/s
132.226.7.217,443,132.226.7.217,JP,Tokyo,中转,146 ms,45 Mbps,5873 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,68 ms,49 Mbps,6359 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,131 ms,1 Mbps,252 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,160 ms,101 Mbps,13004 kB/s
8.219.251.205,443,8.222.207.55,SG,Singapore,隧道,170 ms,84 Mbps,10752 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,153 ms,119 Mbps,15257 kB/s
141.148.244.61,443,2a0b:21c0:1007:c7:0:c6c:ac8b:f567,DE,Frankfurt,隧道,157 ms,115 Mbps,14745 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,63 ms,362 Mbps,46387 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,158 ms,120 Mbps,15360 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,129 ms,144 Mbps,18432 kB/s
8.219.53.183,443,8.222.220.238,SG,Singapore,隧道,170 ms,95 Mbps,12185 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,168 ms,40 Mbps,5193 kB/s
8.222.142.73,443,8.219.142.198,SG,Singapore,隧道,170 ms,95 Mbps,12185 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,200 ms,44 Mbps,5638 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,147 ms,47 Mbps,6064 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,146 ms,120 Mbps,15360 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,249 ms,23 Mbps,3043 kB/s
140.238.23.148,443,140.238.23.148,KR,Seoul,中转,159 ms,43 Mbps,5547 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,266 ms,43 Mbps,5603 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,160 ms,106 Mbps,13619 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,159 ms,107 Mbps,13721 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,199 ms,3 Mbps,404 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,67 ms,45 Mbps,5844 kB/s
138.2.123.70,443,138.2.123.70,KR,Seoul,中转,210 ms,126 Mbps,16179 kB/s
8.219.244.121,443,47.236.58.234,SG,Singapore,隧道,171 ms,87 Mbps,11161 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,220 ms,58 Mbps,7471 kB/s
