中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,31 ms,386 Mbps,49459 kB/s
35.197.23.75,443,35.212.152.202,US,Seattle,隧道,49 ms,605 Mbps,77516 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,33 ms,1264 Mbps,161792 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,24 ms,599 Mbps,76697 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,44 ms,531 Mbps,67993 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,46 ms,65 Mbps,8404 kB/s
35.230.79.26,443,35.212.152.202,US,Seattle,隧道,42 ms,602 Mbps,77107 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,28 ms,70 Mbps,9065 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,37 ms,214 Mbps,27443 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,59 ms,267 Mbps,34201 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,66 ms,380 Mbps,48640 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,65 ms,599 Mbps,76697 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,59 ms,434 Mbps,55603 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,119 ms,210 Mbps,26931 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,162 ms,128 Mbps,16486 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,165 ms,42 Mbps,5445 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,141 ms,144 Mbps,18534 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,34 ms,1 Mbps,243 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,146 ms,136 Mbps,17510 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,57 ms,6 Mbps,890 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,143 ms,120 Mbps,15360 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,156 ms,145 Mbps,18636 kB/s
141.147.34.224,443,23.236.112.222,DE,Frankfurt,隧道,141 ms,80 Mbps,10342 kB/s
138.2.175.160,443,2a0b:21c0:1007:1ca:0:8b13:31b9:a65b,DE,Frankfurt,隧道,137 ms,128 Mbps,16384 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,134 ms,37 Mbps,4862 kB/s
158.180.65.145,443,2603:c024:e:6666::6666,KR,Seoul,隧道,142 ms,39 Mbps,5043 kB/s
132.226.31.178,443,2a09:bac1:7680:e18::26b:11,US,Los Angeles,隧道,20 ms,42 Mbps,5384 kB/s
131.186.21.128,443,107.151.176.66,US,Los Angeles,隧道,174 ms,93 Mbps,11980 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,149 ms,137 Mbps,17612 kB/s
141.144.206.183,443,2a0b:21c0:100a:1b5:0:87ee:5e65:5fc8,DE,Frankfurt,隧道,148 ms,148 Mbps,18944 kB/s
140.238.212.95,443,140.238.212.95,CH,Milan,中转,169 ms,45 Mbps,5873 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,153 ms,147 Mbps,18841 kB/s
130.162.143.213,443,2607:a400:a:6b:0:ce7f:2d73:fd62,US,Los Angeles,隧道,191 ms,124 Mbps,15974 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,170 ms,74 Mbps,9596 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,202 ms,3 Mbps,417 kB/s
144.22.252.124,443,144.22.252.124,BR,S
