中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,34 ms,583 Mbps,74649 kB/s
129.146.7.98,443,2a09:bac1:76c0:e18::26a:a0,US,Los Angeles,隧道,64 ms,87 Mbps,11161 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,70 ms,305 Mbps,39116 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,67 ms,312 Mbps,40038 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,5 ms,1048 Mbps,134144 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,97 ms,232 Mbps,29696 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,66 ms,341 Mbps,43724 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,74 ms,280 Mbps,35840 kB/s
43.131.49.250,443,43.131.49.250,DE,Amsterdam,中转,93 ms,212 Mbps,27238 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,34 ms,442 Mbps,56627 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,17 ms,80 Mbps,10240 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,66 ms,14 Mbps,1906 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,63 ms,7 Mbps,1005 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,64 ms,44 Mbps,5694 kB/s
165.1.74.145,443,165.1.74.145,US,San Jose,中转,68 ms,298 Mbps,38195 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,89 ms,280 Mbps,35942 kB/s
130.61.23.77,443,130.61.23.77,,colo.txt:Frankfurt,中转,0 ms,114 Mbps,14643 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,217 ms,64 Mbps,8255 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,26 ms,484 Mbps,61952 kB/s
138.3.254.39,443,138.3.254.39,212 Mbps,27136 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,49 ms,436 Mbps,55910 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,360 Mbps,46080 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,73 ms,346 Mbps,44339 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,110 Mbps,14131 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,101 ms,216 Mbps,27750 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,93 ms,207 Mbps,26521 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,76 ms,193 Mbps,24780 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,82 ms,266 Mbps,34099 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,90 ms,47 Mbps,6033 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,194 ms,84 Mbps,10752 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,95 ms,200 Mbps,25600 kB/s
132.145.252.158,443,2a0b:21c0:1007:c7:0:b4d8:33b0:3cb6,DE,Frankfurt,隧道,93 ms,199 Mbps,25497 kB/s
130.61.222.184,443,130.61.222.184,DE,Frankfurt,中转,93 ms,189 Mbps,24268 kB/s
130.61.170.78,443,130.61.170.78,DE,Hamburg,中转,97 ms,112 Mbps,14336 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,22 ms,62 Mbps,8002 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,74 ms,295 Mbps,37785 kB/s
144.21.53.157,443,2603:c020:c005:8f7e:e75d:1445:1607:a7f3,GB,London,隧道,81 ms,105 Mbps,13516 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,85 ms,46 Mbps,5895 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,100 ms,46 Mbps,5904 kB/s
130.162.53.148,443,2606:f240:f00:dd8d:0:846c:1245:6086,US,Frankfurt,隧道,97 ms,118 Mbps,15155 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,73 ms,262 Mbps,33587 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,69 ms,45 Mbps,5807 kB/s
158.180.65.145,443,2603:c024:e:6666::6666,KR,Seoul,隧道,185 ms,36 Mbps,4643 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,88 ms,31 Mbps,4040 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,86 ms,44 Mbps,5696 kB/s
144.22.252.124,443,144.22.252.124,BR,S
