中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.23.254.51,443,198.23.254.51,US,San Jose,中转,30 ms,637 Mbps,81612 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,68 ms,72 Mbps,9307 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,90 ms,356 Mbps,45568 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,72 ms,944 Mbps,120832 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,19 ms,1096 Mbps,140288 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,18 ms,968 Mbps,123904 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,73 ms,586 Mbps,75059 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,63 ms,348 Mbps,44544 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,61 ms,350 Mbps,44851 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,23 ms,369 Mbps,47308 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,141 ms,42 Mbps,5461 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,63 ms,335 Mbps,42905 kB/s
129.146.220.190,443,129.146.220.190,US,Los Angeles,中转,19 ms,588 Mbps,75366 kB/s
35.197.23.75,443,34.169.20.76,US,Seattle,隧道,59 ms,565 Mbps,72396 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,38 ms,516 Mbps,66150 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,25 ms,920 Mbps,117760 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,89 ms,630 Mbps,80691 kB/s
192.9.158.188,443,2a09:bac5:6441:28::4:2e8,US,San Jose,隧道,45 ms,173 Mbps,22220 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,143 ms,112 Mbps,14336 kB/s
35.230.79.26,443,34.169.20.76,US,Seattle,隧道,139 ms,545 Mbps,69836 kB/s
34.82.76.253,443,34.19.48.92,US,Seattle,隧道,38 ms,564 Mbps,72192 kB/s
130.61.170.78,443,130.61.170.78,DE,Frankfurt,中转,153 ms,63 Mbps,8165 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,133 ms,129 Mbps,16588 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,147 ms,21 Mbps,2780 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,111 ms,180 Mbps,23040 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,184 ms,2 Mbps,370 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,143 ms,137 Mbps,17612 kB/s
138.3.254.39,443,138.3.254.39,,colo.txt:Frankfurt,中转,0 ms,117 Mbps,15052 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,64 ms,7 Mbps,995 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,144 ms,120 Mbps,15462 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,143 ms,109 Mbps,14028 kB/s
129.154.59.99,443,129.154.59.99,KR,Seoul,中转,244 ms,39 Mbps,5115 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,161 ms,37 Mbps,4768 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,88 ms,0 Mbps,52 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,144 ms,34 Mbps,4372 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:100,KR,Seoul,隧道,142 ms,135 Mbps,17305 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,147 ms,131 Mbps,16793 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,143 ms,141 Mbps,18124 kB/s
8.209.217.106,443,8.209.217.106,JP,Tokyo,中转,222 ms,37 Mbps,4761 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,168 ms,97 Mbps,12492 kB/s
144.24.80.56,443,2603:c024:8:5677:6f45:947f:3e3a:1eb8,KR,Seoul,隧道,136 ms,128 Mbps,16384 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,157 ms,102 Mbps,13107 kB/s
152.67.222.167,443,152.67.222.167,KR,Seoul,中转,134 ms,41 Mbps,5296 kB/s
129.150.50.63,443,129.150.50.63,SG,Singapore,中转,179 ms,89 Mbps,11468 kB/s
8.218.148.106,443,8.218.148.106,,,中转,0 ms,0 Mbps,13 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,177 ms,87 Mbps,11161 kB/s
140.238.28.86,443,140.238.28.86,KR,Seoul,中转,135 ms,128 Mbps,16384 kB/s
150.230.6.108,443,150.230.6.108,JP,Osaka,中转,159 ms,97 Mbps,12492 kB/s
152.67.212.141,443,152.67.212.141,KR,Seoul,中转,141 ms,123 Mbps,15769 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,188 ms,6 Mbps,797 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,137 ms,75 Mbps,9672 kB/s
