中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.197.23.75,443,35.212.196.48,US,Seattle,隧道,63 ms,534 Mbps,68403 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,54 ms,395 Mbps,50585 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,16 ms,66 Mbps,8515 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,18 ms,1008 Mbps,129024 kB/s
35.230.79.26,443,35.212.196.48,US,Seattle,隧道,58 ms,334 Mbps,42803 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,19 ms,436 Mbps,55910 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,60 ms,224 Mbps,28672 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,69 ms,392 Mbps,50278 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,120 ms,193 Mbps,24780 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,47 ms,407 Mbps,52121 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,70 ms,400 Mbps,51200 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,116 ms,244 Mbps,31232 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,113 ms,39 Mbps,5055 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,26 ms,604 Mbps,77414 kB/s
158.101.201.45,443,2606:f240:f00:dd8d:0:2c50:d676:2ce4,US,Frankfurt,隧道,116 ms,184 Mbps,23552 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,117 ms,250 Mbps,32051 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,80 ms,400 Mbps,51302 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,79 ms,229 Mbps,29388 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,46 ms,58 Mbps,7549 kB/s
47.90.141.204,443,91.149.239.206,US,Los Angeles,隧道,24 ms,6 Mbps,849 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,56 ms,300 Mbps,38400 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,71 ms,439 Mbps,56217 kB/s
192.9.146.103,443,192.9.146.103,US,San Jose,中转,77 ms,416 Mbps,53350 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,123 ms,48 Mbps,6183 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,110 ms,46 Mbps,5912 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,105 ms,217 Mbps,27852 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,107 ms,24 Mbps,3184 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,126 ms,104 Mbps,13312 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,130 ms,178 Mbps,22835 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,64 ms,44 Mbps,5669 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,113 ms,213 Mbps,27340 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,182 ms,128 Mbps,16384 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,156 ms,138 Mbps,17715 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,113 ms,47 Mbps,6034 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,125 ms,46 Mbps,5959 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,99 ms,38 Mbps,4904 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,272 Mbps,34816 kB/s
168.138.149.17,443,168.138.149.17,BR,S
