中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,38 ms,486 Mbps,62259 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,63 ms,416 Mbps,53248 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,33 ms,433 Mbps,55500 kB/s
35.230.79.26,443,35.212.156.18,US,Seattle,隧道,77 ms,365 Mbps,46796 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,16 ms,61 Mbps,7899 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,103 ms,287 Mbps,36761 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,90 ms,268 Mbps,34304 kB/s
34.82.76.253,443,34.168.86.105,US,Seattle,隧道,86 ms,364 Mbps,46592 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,85 ms,45 Mbps,5883 kB/s
35.197.23.75,443,35.212.156.18,US,Seattle,隧道,83 ms,340 Mbps,43622 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,96 ms,228 Mbps,29286 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,13 ms,848 Mbps,108544 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,74 ms,232 Mbps,29696 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,94 ms,26 Mbps,3433 kB/s
150.230.44.13,443,150.230.44.13,US,Los Angeles,中转,78 ms,304 Mbps,38912 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,95 ms,228 Mbps,29184 kB/s
47.90.141.204,443,91.149.239.252,US,Los Angeles,隧道,30 ms,32 Mbps,4156 kB/s
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,71 ms,327 Mbps,41881 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,100 ms,42 Mbps,5419 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,66 ms,43 Mbps,5511 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,117 ms,84 Mbps,10854 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,169 ms,128 Mbps,16486 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,95 ms,372 Mbps,47616 kB/s
192.18.130.65,443,192.18.130.65,US,Los Angeles,中转,78 ms,344 Mbps,44032 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,96 ms,250 Mbps,32051 kB/s
168.138.149.17,443,168.138.149.17,BR,S
