中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,6 ms,13 Mbps,1718 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,34 ms,691 Mbps,88473 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,99 ms,286 Mbps,36659 kB/s
35.197.23.75,443,35.212.152.186,US,Seattle,隧道,66 ms,374 Mbps,47923 kB/s
35.230.79.26,443,35.212.152.186,US,Seattle,隧道,76 ms,371 Mbps,47513 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,87 ms,229 Mbps,29388 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,26 ms,338 Mbps,43315 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,62 ms,25 Mbps,3241 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,37 ms,28 Mbps,3685 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,82 ms,30 Mbps,3943 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,109 ms,256 Mbps,32870 kB/s
34.82.76.253,443,34.169.18.214,US,Seattle,隧道,73 ms,315 Mbps,40345 kB/s
141.144.199.182,443,2a0b:21c0:100a:1fa:0:1b6d:b0e2:ae9,DE,Frankfurt,隧道,104 ms,263 Mbps,33689 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,106 ms,246 Mbps,31539 kB/s
130.61.23.77,443,130.61.23.77,,colo.txt:Frankfurt,中转,0 ms,91 Mbps,11673 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,30 ms,47 Mbps,6028 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,99 ms,221 Mbps,28364 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,69 ms,359 Mbps,45977 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,92 ms,45 Mbps,5884 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,49 ms,57 Mbps,7312 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,18 ms,59 Mbps,7583 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,97 ms,238 Mbps,30515 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,73 ms,291 Mbps,37273 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,113 ms,256 Mbps,32768 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,38 ms,52 Mbps,6669 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,71 ms,333 Mbps,42700 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,98 ms,284 Mbps,36352 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,23 ms,1 Mbps,184 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,14 ms,75 Mbps,9693 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,91 ms,210 Mbps,26931 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,82 ms,46 Mbps,5991 kB/s
47.90.141.204,443,91.149.239.145,US,Los Angeles,隧道,15 ms,40 Mbps,5179 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,166 ms,128 Mbps,16384 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,97 ms,24 Mbps,3087 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,69 ms,468 Mbps,60006 kB/s
144.22.252.124,443,144.22.252.124,BR,S
