中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,41 ms,1744 Mbps,223232 kB/s
129.146.46.164,443,129.146.46.164,US,386 Mbps,49459 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,23 ms,684 Mbps,87654 kB/s
35.230.79.26,443,35.233.216.70,US,Seattle,隧道,36 ms,904 Mbps,115712 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,60 ms,383 Mbps,49049 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,56 ms,1592 Mbps,203776 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,54 ms,692 Mbps,88576 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,67 ms,208 Mbps,26624 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,49 ms,1448 Mbps,185344 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,65 ms,60 Mbps,7705 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,44 ms,50 Mbps,6447 kB/s
35.197.23.75,443,35.233.216.70,US,Seattle,隧道,26 ms,936 Mbps,119808 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,38 ms,1456 Mbps,186368 kB/s
192.9.158.188,443,2a09:bac5:6443:1232::1d0:59,US,San Jose,隧道,35 ms,204 Mbps,26214 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,23 ms,682 Mbps,87347 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,144 ms,134 Mbps,17203 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,106 ms,179 Mbps,22937 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,61 ms,304 Mbps,39014 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,45 ms,1584 Mbps,202752 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,155 ms,111 Mbps,14233 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,74 ms,49 Mbps,6338 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,60 ms,343 Mbps,43929 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,149 ms,102 Mbps,13107 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,153 ms,39 Mbps,4993 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,158 ms,102 Mbps,13107 kB/s
152.70.183.28,443,98.98.166.190,AE,Frankfurt,隧道,155 ms,97 Mbps,12492 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,166 ms,102 Mbps,13107 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,153 ms,104 Mbps,13414 kB/s
8.209.217.106,443,8.209.217.106,JP,Tokyo,中转,127 ms,28 Mbps,3684 kB/s
150.230.6.108,443,150.230.6.108,JP,Osaka,中转,187 ms,97 Mbps,12492 kB/s
129.154.59.99,443,129.154.59.99,KR,Seoul,中转,157 ms,43 Mbps,5605 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,150 ms,47 Mbps,6109 kB/s
168.138.212.87,443,168.138.212.87,JP,Tokyo,中转,164 ms,93 Mbps,11980 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,162 ms,100 Mbps,12902 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,144 ms,113 Mbps,14540 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,148 ms,38 Mbps,4944 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,132 ms,35 Mbps,4544 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,131 ms,144 Mbps,18534 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,224 ms,3 Mbps,447 kB/s
47.242.153.89,443,47.242.153.89,HK,Hong Kong,中转,149 ms,8 Mbps,1113 kB/s
144.22.252.124,443,144.22.252.124,BR,S
