中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,4 ms,1624 Mbps,207872 kB/s
35.197.23.75,443,35.212.251.233,US,Seattle,隧道,44 ms,808 Mbps,103424 kB/s
35.230.79.26,443,35.212.251.233,US,Seattle,隧道,25 ms,1008 Mbps,129024 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,9 ms,545 Mbps,69836 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,44 ms,302 Mbps,38707 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,15 ms,800 Mbps,102400 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,34 ms,676 Mbps,86528 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,35 ms,240 Mbps,30822 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,93 ms,331 Mbps,42393 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,44 ms,404 Mbps,51814 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,78 ms,350 Mbps,44851 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,25 ms,59 Mbps,7571 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,127 ms,186 Mbps,23859 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,80 ms,20 Mbps,2580 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,19 ms,564 Mbps,72294 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,88 ms,446 Mbps,57139 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,72 ms,1 Mbps,221 kB/s
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,131 ms,47 Mbps,6046 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,158 ms,41 Mbps,5332 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,71 ms,38 Mbps,4946 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,160 ms,136 Mbps,17510 kB/s
138.2.141.3,443,2606:f240:f00:2be4:0:aed0:c76a:4d34,US,Frankfurt,隧道,168 ms,107 Mbps,13721 kB/s
194.36.24.34,443,2a0f:5707:fa21::1,US,San Jose,隧道,7 ms,1408 Mbps,180224 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,88 ms,49 Mbps,6335 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,198 ms,123 Mbps,15769 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,142 ms,156 Mbps,20070 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,13 ms,912 Mbps,116736 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,146 ms,146 Mbps,18739 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,105 ms,50 Mbps,6415 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,166 ms,75 Mbps,9614 kB/s
138.2.107.107,443,138.2.107.107,SG,Singapore,中转,172 ms,147 Mbps,18841 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,177 ms,104 Mbps,13414 kB/s
144.24.252.15,443,144.24.252.15,CH,Zurich,中转,171 ms,41 Mbps,5310 kB/s
144.24.186.83,443,2a0b:21c0:1007:1ca:0:49f7:2329:caea,DE,Frankfurt,隧道,162 ms,103 Mbps,13209 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,146 ms,18 Mbps,2314 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,151 ms,124 Mbps,15974 kB/s
158.101.207.200,443,2606:f240:f00:dd8d:0:d1a3:238d:bc28,US,Frankfurt,隧道,174 ms,100 Mbps,12902 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,204 ms,1 Mbps,223 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,134 ms,96 Mbps,12288 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,209 ms,123 Mbps,15769 kB/s
47.90.141.204,443,91.149.239.234,US,Los Angeles,隧道,87 ms,16 Mbps,2146 kB/s
141.144.195.62,443,2606:f240:f00:5a42:0:7381:5554:bc30,US,Frankfurt,隧道,168 ms,119 Mbps,15257 kB/s
138.2.75.4,443,2603:c024:4512:f299:ad15:4581:5af6:8a,SG,Singapore,隧道,176 ms,98 Mbps,12595 kB/s
144.22.252.124,443,144.22.252.124,BR,S
