中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,,Los Angeles,中转,0 ms,295 Mbps,37785 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,22 ms,693 Mbps,88780 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,52 ms,397 Mbps,50892 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,52 ms,442 Mbps,56627 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,18 ms,1088 Mbps,139264 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,20 ms,463 Mbps,59289 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,52 ms,101 Mbps,13004 kB/s
129.146.7.98,443,2a09:bac5:60ef:1173::1bd:ed,US,Los Angeles,隧道,50 ms,73 Mbps,9362 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,74 ms,449 Mbps,57548 kB/s
192.9.158.188,443,2a09:bac5:6445:1250::1d3:71,US,San Jose,隧道,52 ms,191 Mbps,24473 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,48 ms,468 Mbps,59904 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,75 ms,419 Mbps,53657 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,50 ms,440 Mbps,56422 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,46 ms,3 Mbps,461 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,49 ms,434 Mbps,55603 kB/s
138.3.254.39,443,138.3.254.39,180 Mbps,23040 kB/s
138.3.254.39,,,隧道,0 ms,null Mbps,null kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,77 ms,0 Mbps,38 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,50 ms,374 Mbps,47923 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,102 ms,33 Mbps,4329 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,51 ms,466 Mbps,59699 kB/s
130.162.181.138,443,2a0b:21c0:100a:1b2:0:8f97:5a74:415d,DE,Frankfurt,隧道,110 ms,188 Mbps,24064 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,108 ms,184 Mbps,23552 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,110 ms,185 Mbps,23756 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,105 ms,186 Mbps,23859 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,109 ms,45 Mbps,5851 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,71 ms,437 Mbps,56012 kB/s
8.209.217.106,443,8.209.217.106,JP,Tokyo,中转,145 ms,11 Mbps,1425 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,107 ms,47 Mbps,6030 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,50 ms,441 Mbps,56524 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,116 ms,44 Mbps,5721 kB/s
130.61.23.77,443,130.61.23.77,106 Mbps,13619 kB/s
130.61.23.77,,,隧道,0 ms,null Mbps,null kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,110 ms,172 Mbps,22016 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,145 ms,402 Mbps,51507 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,97 ms,187 Mbps,23961 kB/s
47.90.141.204,443,91.149.239.145,US,Los Angeles,隧道,28 ms,3 Mbps,387 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,101 ms,181 Mbps,23244 kB/s
140.238.212.95,443,140.238.212.95,CH,Zurich,中转,114 ms,29 Mbps,3755 kB/s
158.180.65.145,443,2603:c024:e:6666::6666,KR,Seoul,隧道,174 ms,36 Mbps,4658 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,109 ms,14 Mbps,1893 kB/s
130.162.144.191,443,2a09:bac5:4753:155::22:11a,KR,Seoul,隧道,188 ms,30 Mbps,3964 kB/s
141.148.225.108,443,2a0b:21c0:100a:1b5:0:626a:95a0:4b5a,DE,Frankfurt,隧道,125 ms,98 Mbps,12595 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,80 ms,336 Mbps,43008 kB/s
141.147.40.199,443,2a0b:21c0:1007:1c7:0:7c2a:d9fa:165a,DE,Frankfurt,隧道,111 ms,197 Mbps,25292 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,194 ms,42 Mbps,5483 kB/s
158.180.89.73,443,2603:c024:e:6666::8888,KR,Seoul,隧道,164 ms,110 Mbps,14131 kB/s
152.67.112.71,443,152.67.112.71,AU,Sydney,中转,193 ms,27 Mbps,3573 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,188 ms,206 Mbps,26419 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,169 ms,44 Mbps,5664 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,142 ms,44 Mbps,5665 kB/s
129.159.31.192,443,2a0b:21c0:1007:1c9:0:af9a:720a:290f,DE,Frankfurt,隧道,123 ms,180 Mbps,23040 kB/s
138.2.123.70,443,138.2.123.70,KR,Seoul,中转,169 ms,94 Mbps,12083 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,190 ms,79 Mbps,10137 kB/s
8.222.194.229,443,8.219.142.198,SG,Singapore,隧道,243 ms,50 Mbps,6458 kB/s
130.162.186.92,443,163.123.193.7,DE,Frankfurt,隧道,167 ms,181 Mbps,23244 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,182 ms,102 Mbps,13107 kB/s
8.219.206.168,443,8.222.210.246,SG,Singapore,隧道,240 ms,54 Mbps,7004 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,136 ms,124 Mbps,15974 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,205 ms,2 Mbps,338 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,184 ms,41 Mbps,5354 kB/s
193.122.117.159,443,193.122.117.159,KR,Seoul,中转,197 ms,33 Mbps,4344 kB/s
47.245.87.17,443,8.222.220.238,SG,Singapore,隧道,241 ms,56 Mbps,7174 kB/s
